100  5
7
	0	73	1	34	2	8	3	62	4	10
	0	84	1	46	2	37	3	86	4	60
	0	57	1	97	2	38	3	46	4	34
	0	52	1	88	2	30	3	3	4	96
	0	66	1	52	2	20	3	22	4	79
	0	67	1	49	2	68	3	33	4	62
	0	33	1	88	2	4	3	90	4	6
	0	62	1	15	2	78	3	94	4	15
	0	65	1	55	2	41	3	98	4	94
	0	7	1	6	2	2	3	9	4	39
	0	6	1	77	2	62	3	84	4	85
	0	31	1	49	2	38	3	69	4	17
	0	42	1	46	2	95	3	26	4	55
	0	82	1	14	2	82	3	22	4	59
	0	48	1	35	2	96	3	49	4	48
	0	45	1	40	2	56	3	90	4	11
	0	79	1	1	2	61	3	81	4	63
	0	86	1	70	2	34	3	12	4	98
	0	10	1	46	2	1	3	54	4	33
	0	47	1	28	2	9	3	53	4	49
	0	67	1	73	2	57	3	18	4	41
	0	86	1	24	2	80	3	56	4	82
	0	64	1	44	2	58	3	43	4	12
	0	38	1	55	2	7	3	50	4	61
	0	13	1	94	2	56	3	82	4	94
	0	69	1	52	2	31	3	18	4	80
	0	4	1	40	2	92	3	89	4	84
	0	21	1	76	2	84	3	49	4	18
	0	25	1	92	2	25	3	20	4	68
	0	74	1	22	2	20	3	76	4	6
	0	11	1	46	2	65	3	90	4	98
	0	85	1	19	2	36	3	64	4	47
	0	50	1	18	2	67	3	89	4	6
	0	21	1	50	2	96	3	16	4	55
	0	93	1	31	2	35	3	3	4	73
	0	98	1	41	2	59	3	12	4	70
	0	91	1	51	2	76	3	45	4	56
	0	26	1	73	2	66	3	67	4	46
	0	4	1	22	2	83	3	97	4	50
	0	28	1	21	2	37	3	80	4	90
	0	61	1	79	2	33	3	97	4	89
	0	8	1	93	2	2	3	92	4	88
	0	55	1	98	2	95	3	56	4	50
	0	68	1	89	2	20	3	50	4	99
	0	30	1	44	2	84	3	95	4	41
	0	26	1	64	2	43	3	25	4	36
	0	81	1	93	2	4	3	52	4	16
	0	95	1	66	2	44	3	21	4	84
	0	49	1	14	2	74	3	47	4	98
	0	6	1	10	2	92	3	4	4	44
	0	82	1	36	2	55	3	67	4	42
	0	71	1	36	2	98	3	62	4	43
	0	61	1	69	2	8	3	63	4	62
	0	84	1	79	2	30	3	25	4	49
	0	29	1	90	2	18	3	3	4	22
	0	44	1	51	2	28	3	55	4	16
	0	83	1	81	2	54	3	87	4	14
	0	12	1	16	2	68	3	84	4	55
	0	54	1	28	2	42	3	28	4	45
	0	19	1	26	2	28	3	73	4	20
	0	52	1	97	2	12	3	8	4	35
	0	59	1	33	2	57	3	38	4	89
	0	74	1	77	2	81	3	80	4	7
	0	42	1	68	2	19	3	53	4	64
	0	60	1	28	2	16	3	70	4	36
	0	43	1	46	2	88	3	9	4	5
	0	80	1	16	2	75	3	87	4	63
	0	34	1	96	2	11	3	33	4	8
	0	74	1	59	2	57	3	11	4	76
	0	46	1	56	2	99	3	65	4	95
	0	40	1	4	2	4	3	92	4	40
	0	27	1	52	2	51	3	34	4	51
