100  10
7
	0	95	1	84	2	64	3	5	4	76	5	73	6	58	7	54	8	3	9	76
	0	61	1	31	2	16	3	22	4	20	5	9	6	34	7	11	8	96	9	92
	0	33	1	71	2	99	3	41	4	55	5	6	6	82	7	63	8	28	9	56
	0	79	1	84	2	70	3	94	4	51	5	84	6	99	7	98	8	90	9	65
	0	6	1	12	2	73	3	11	4	39	5	56	6	45	7	17	8	86	9	93
	0	89	1	26	2	23	3	62	4	92	5	50	6	7	7	83	8	29	9	50
	0	3	1	34	2	15	3	32	4	83	5	65	6	43	7	70	8	83	9	3
	0	81	1	69	2	83	3	14	4	62	5	74	6	22	7	34	8	39	9	82
	0	98	1	65	2	57	3	87	4	56	5	80	6	4	7	45	8	62	9	59
	0	35	1	90	2	80	3	76	4	59	5	25	6	71	7	54	8	69	9	15
	0	94	1	43	2	90	3	33	4	47	5	26	6	85	7	59	8	38	9	44
	0	95	1	30	2	8	3	72	4	33	5	14	6	3	7	84	8	43	9	53
	0	44	1	74	2	23	3	96	4	31	5	95	6	88	7	25	8	39	9	6
	0	71	1	4	2	44	3	24	4	61	5	63	6	1	7	51	8	77	9	75
	0	50	1	66	2	21	3	26	4	74	5	83	6	75	7	18	8	46	9	28
	0	51	1	22	2	94	3	96	4	73	5	42	6	85	7	28	8	47	9	56
	0	43	1	65	2	88	3	3	4	43	5	97	6	34	7	73	8	72	9	49
	0	73	1	46	2	37	3	70	4	52	5	94	6	95	7	50	8	23	9	72
	0	52	1	36	2	16	3	70	4	23	5	64	6	26	7	4	8	80	9	88
	0	92	1	98	2	3	3	47	4	42	5	69	6	24	7	83	8	23	9	94
	0	82	1	31	2	31	3	53	4	49	5	84	6	68	7	31	8	87	9	85
	0	52	1	65	2	73	3	2	4	66	5	28	6	87	7	4	8	69	9	42
	0	53	1	97	2	8	3	49	4	27	5	67	6	20	7	41	8	33	9	62
	0	14	1	25	2	14	3	36	4	40	5	19	6	17	7	12	8	11	9	56
	0	49	1	46	2	99	3	25	4	53	5	75	6	91	7	94	8	77	9	75
	0	21	1	89	2	67	3	66	4	50	5	70	6	40	7	37	8	29	9	36
	0	49	1	79	2	67	3	89	4	63	5	50	6	63	7	92	8	28	9	46
	0	46	1	44	2	14	3	58	4	61	5	28	6	76	7	10	8	29	9	92
	0	22	1	74	2	57	3	98	4	65	5	83	6	15	7	59	8	11	9	55
	0	18	1	93	2	99	3	31	4	9	5	26	6	72	7	35	8	4	9	87
	0	41	1	43	2	47	3	91	4	30	5	67	6	69	7	33	8	95	9	45
	0	17	1	4	2	82	3	8	4	27	5	82	6	40	7	94	8	76	9	9
	0	69	1	45	2	27	3	18	4	45	5	97	6	56	7	36	8	69	9	19
	0	31	1	48	2	91	3	83	4	58	5	39	6	82	7	56	8	44	9	76
	0	26	1	61	2	38	3	67	4	38	5	74	6	41	7	15	8	94	9	50
	0	62	1	93	2	60	3	97	4	75	5	55	6	10	7	68	8	99	9	32
	0	85	1	76	2	73	3	61	4	45	5	22	6	91	7	43	8	6	9	63
	0	96	1	22	2	91	3	18	4	6	5	1	6	91	7	46	8	56	9	33
	0	10	1	54	2	47	3	7	4	38	5	68	6	89	7	31	8	16	9	27
	0	62	1	7	2	13	3	53	4	56	5	53	6	93	7	2	8	97	9	95
	0	11	1	43	2	96	3	65	4	46	5	76	6	94	7	17	8	46	9	29
	0	4	1	26	2	92	3	25	4	93	5	63	6	93	7	50	8	18	9	91
	0	59	1	40	2	32	3	80	4	63	5	43	6	97	7	18	8	33	9	96
	0	86	1	42	2	90	3	7	4	66	5	81	6	95	7	40	8	49	9	27
	0	70	1	80	2	74	3	88	4	98	5	67	6	80	7	12	8	76	9	95
	0	80	1	38	2	6	3	61	4	20	5	33	6	33	7	13	8	20	9	39
	0	3	1	19	2	96	3	32	4	56	5	51	6	95	7	60	8	61	9	84
	0	46	1	32	2	91	3	36	4	79	5	37	6	75	7	76	8	95	9	96
	0	30	1	70	2	66	3	53	4	21	5	72	6	59	7	82	8	92	9	42
	0	90	1	83	2	80	3	56	4	78	5	8	6	33	7	71	8	72	9	8
	0	79	1	63	2	98	3	46	4	41	5	93	6	40	7	27	8	47	9	92
	0	35	1	42	2	38	3	64	4	8	5	98	6	79	7	95	8	54	9	16
	0	15	1	60	2	20	3	27	4	49	5	93	6	45	7	63	8	85	9	80
	0	91	1	79	2	31	3	26	4	79	5	53	6	92	7	71	8	81	9	35
	0	37	1	60	2	13	3	22	4	92	5	68	6	17	7	52	8	19	9	51
	0	2	1	10	2	47	3	48	4	58	5	12	6	41	7	98	8	82	9	15
	0	70	1	98	2	89	3	58	4	66	5	68	6	77	7	15	8	96	9	51
	0	4	1	56	2	67	3	18	4	62	5	83	6	88	7	47	8	18	9	76
	0	31	1	88	2	22	3	23	4	68	5	94	6	35	7	83	8	32	9	75
	0	84	1	20	2	30	3	66	4	6	5	54	6	58	7	83	8	71	9	35
	0	53	1	77	2	8	3	64	4	5	5	5	6	20	7	69	8	6	9	69
	0	2	1	42	2	70	3	88	4	45	5	36	6	14	7	64	8	3	9	45
	0	71	1	45	2	55	3	27	4	47	5	37	6	82	7	43	8	43	9	27
	0	39	1	98	2	67	3	19	4	27	5	56	6	9	7	32	8	85	9	10
	0	66	1	35	2	51	3	57	4	46	5	94	6	7	7	28	8	81	9	9
	0	66	1	6	2	88	3	69	4	83	5	91	6	62	7	94	8	77	9	27
