100  10
4
	0	52	1	82	2	63	3	79	4	80	5	53	6	71	7	95	8	92	9	61
	0	95	1	21	2	55	3	21	4	13	5	19	6	90	7	53	8	62	9	86
	0	42	1	79	2	59	3	93	4	64	5	99	6	59	7	54	8	11	9	16
	0	75	1	95	2	35	3	32	4	77	5	62	6	82	7	22	8	83	9	42
	0	44	1	46	2	21	3	8	4	17	5	88	6	22	7	84	8	87	9	14
	0	57	1	23	2	59	3	45	4	78	5	93	6	88	7	54	8	66	9	92
	0	89	1	40	2	78	3	37	4	82	5	34	6	35	7	2	8	98	9	67
	0	53	1	95	2	25	3	78	4	4	5	72	6	49	7	80	8	42	9	77
	0	84	1	87	2	30	3	26	4	72	5	42	6	78	7	84	8	23	9	46
	0	62	1	37	2	38	3	98	4	93	5	65	6	69	7	66	8	45	9	41
	0	91	1	24	2	78	3	17	4	68	5	39	6	76	7	25	8	52	9	78
	0	14	1	24	2	79	3	25	4	25	5	79	6	2	7	16	8	6	9	3
	0	95	1	65	2	58	3	21	4	67	5	9	6	14	7	79	8	3	9	72
	0	89	1	62	2	44	3	28	4	80	5	26	6	3	7	90	8	64	9	95
	0	4	1	19	2	38	3	68	4	43	5	72	6	22	7	51	8	55	9	53
	0	95	1	67	2	76	3	24	4	93	5	29	6	26	7	29	8	97	9	59
	0	2	1	66	2	70	3	62	4	21	5	36	6	44	7	29	8	83	9	34
	0	97	1	6	2	72	3	89	4	33	5	48	6	1	7	90	8	42	9	66
	0	68	1	65	2	85	3	60	4	14	5	57	6	4	7	83	8	81	9	42
	0	20	1	59	2	8	3	64	4	30	5	95	6	16	7	83	8	92	9	63
	0	33	1	2	2	10	3	38	4	59	5	93	6	55	7	19	8	68	9	27
	0	51	1	67	2	84	3	90	4	83	5	79	6	43	7	95	8	46	9	92
	0	98	1	82	2	42	3	87	4	85	5	88	6	87	7	87	8	56	9	8
	0	8	1	90	2	67	3	1	4	85	5	77	6	35	7	12	8	88	9	65
	0	85	1	30	2	20	3	99	4	70	5	94	6	76	7	34	8	50	9	34
	0	86	1	63	2	24	3	34	4	35	5	39	6	98	7	23	8	13	9	6
	0	73	1	5	2	75	3	9	4	2	5	74	6	78	7	44	8	23	9	42
	0	4	1	93	2	23	3	22	4	76	5	46	6	81	7	30	8	13	9	39
	0	40	1	53	2	33	3	74	4	46	5	17	6	48	7	82	8	49	9	2
	0	98	1	85	2	60	3	14	4	72	5	30	6	25	7	83	8	18	9	7
	0	12	1	81	2	20	3	14	4	69	5	62	6	81	7	42	8	50	9	85
	0	59	1	73	2	75	3	84	4	46	5	77	6	27	7	56	8	94	9	32
	0	44	1	34	2	83	3	75	4	3	5	43	6	84	7	89	8	71	9	14
	0	46	1	74	2	26	3	37	4	57	5	98	6	59	7	38	8	64	9	74
	0	2	1	13	2	92	3	32	4	71	5	48	6	98	7	96	8	31	9	59
	0	41	1	78	2	29	3	29	4	77	5	14	6	14	7	10	8	21	9	95
