200  10
4
	0	79	1	63	2	83	3	65	4	35	5	53	6	51	7	68	8	34	9	87
	0	23	1	55	2	95	3	94	4	52	5	52	6	17	7	6	8	50	9	70
	0	2	1	35	2	73	3	77	4	46	5	9	6	35	7	38	8	86	9	78
	0	94	1	95	2	87	3	47	4	86	5	62	6	11	7	6	8	40	9	31
	0	66	1	20	2	65	3	42	4	25	5	68	6	25	7	24	8	65	9	98
	0	87	1	22	2	59	3	67	4	73	5	92	6	90	7	58	8	40	9	10
	0	2	1	7	2	14	3	6	4	17	5	93	6	89	7	99	8	83	9	75
	0	19	1	96	2	91	3	70	4	40	5	6	6	3	7	85	8	24	9	57
	0	50	1	58	2	79	3	42	4	66	5	80	6	13	7	54	8	9	9	73
	0	25	1	10	2	95	3	26	4	21	5	28	6	76	7	19	8	19	9	74
	0	36	1	4	2	39	3	49	4	24	5	1	6	44	7	30	8	90	9	49
	0	87	1	73	2	74	3	64	4	94	5	28	6	66	7	29	8	9	9	50
	0	55	1	76	2	52	3	60	4	86	5	41	6	12	7	5	8	21	9	6
	0	14	1	25	2	13	3	14	4	35	5	90	6	94	7	56	8	89	9	95
	0	68	1	45	2	10	3	3	4	58	5	19	6	47	7	81	8	92	9	40
	0	11	1	80	2	93	3	36	4	66	5	51	6	22	7	65	8	94	9	48
	0	14	1	89	2	56	3	17	4	30	5	8	6	40	7	20	8	23	9	37
	0	58	1	97	2	98	3	61	4	97	5	38	6	48	7	4	8	6	9	33
	0	17	1	99	2	71	3	11	4	44	5	19	6	52	7	90	8	55	9	63
	0	34	1	46	2	20	3	98	4	81	5	54	6	85	7	8	8	54	9	35
	0	88	1	80	2	49	3	14	4	43	5	27	6	90	7	9	8	78	9	43
	0	98	1	37	2	68	3	76	4	63	5	79	6	16	7	52	8	92	9	13
	0	53	1	3	2	8	3	94	4	43	5	67	6	77	7	41	8	20	9	31
	0	7	1	41	2	28	3	49	4	50	5	75	6	4	7	93	8	11	9	75
	0	2	1	20	2	56	3	7	4	86	5	57	6	24	7	70	8	33	9	39
	0	15	1	7	2	9	3	99	4	50	5	74	6	29	7	93	8	77	9	24
	0	89	1	12	2	69	3	20	4	96	5	11	6	29	7	56	8	49	9	78
	0	46	1	61	2	22	3	73	4	35	5	80	6	56	7	21	8	98	9	84
	0	15	1	37	2	28	3	87	4	67	5	75	6	17	7	16	8	96	9	68
	0	42	1	1	2	55	3	92	4	36	5	17	6	95	7	9	8	73	9	25
	0	66	1	97	2	99	3	78	4	96	5	78	6	74	7	29	8	50	9	46
	0	50	1	66	2	28	3	14	4	60	5	58	6	56	7	9	8	5	9	68
	0	28	1	88	2	86	3	62	4	65	5	13	6	61	7	19	8	17	9	45
	0	45	1	56	2	47	3	99	4	53	5	77	6	97	7	13	8	76	9	11
	0	18	1	63	2	18	3	94	4	86	5	7	6	48	7	11	8	84	9	80
	0	72	1	64	2	4	3	22	4	45	5	38	6	55	7	41	8	53	9	27
